"","ï..544988"
"92634",339737
"92635",45916
"92636",2072144
"92637",122216
"92638",269987
"92639",1628179
"92640",42241
"92641",0
"92642",48134
"92643",33177
"92644",4170389
"92645",364
"92646",770592
"92647",74068
"92648",94556
"92649",90388
"92650",102026
"92651",608280
"92652",20681
"92653",187605
"92654",139939
"92655",367482
"92656",210432
"92657",648740
"92658",312614
"92659",774829
"92660",52534
"92661",705981
"92662",1041209
"92663",1651363
"92664",437569
"92665",146023
"92666",35341
"92667",1354563
"92668",11229
"92669",114587
"92670",389666
"92671",10451
"92672",1784331
"92673",18864
"92674",96813
"92675",621094
"92676",1207439
"92677",75809
"92678",268776
"92679",62454
"92680",334646
"92681",0
"92682",0
"92683",0
"92684",6056590
"92685",63844
"92686",1090809
"92687",29157
"92688",232139
"92689",54412
"92690",47933
"92691",26598
"92692",179768
"92693",147699
"92694",0
"92695",0
"92696",356027
"92697",157679
"92698",53859
"92699",23200
"92700",280809
"92701",221914
"92702",549992
"92703",10335
"92704",206222
"92705",61701
"92706",510539
"92707",10885
"92708",46670
"92709",67650
"92710",6950
"92711",41679075
"92712",13149752
"92713",0
"92714",0
"92715",1206554
"92716",0
"92717",0
"92718",0
"92719",0
"92720",0
"92721",19202327
"92722",0
"92723",8608512
"92724",14140
"92725",0
"92726",19328430
"92727",2270527
"92728",894743
"92729",0
"92730",0
"92731",9458
"92732",683092
"92733",1143175
"92734",198713
"92735",124003
"92736",989865
"92737",80277
"92738",12883
"92739",68279
"92740",258615
"92741",78808
"92742",117352
"92743",446254
"92744",517984
"92745",543251
"92746",203485
"92747",0
"92748",0
"92749",54757
"92750",5547
"92751",2075718
"92752",275187
"92753",361574
"92754",603036
"92755",788042
"92756",56819
"92757",469423
"92758",382321
"92759",160415
"92760",16520469
"92761",34255
"92762",22372
"92763",480157
"92764",410987
"92765",623249
"92766",13127653
"92767",5057
"92768",103634
"92769",297621
"92770",1609843
"92771",461
"92772",428109
"92773",359423
"92774",6518
"92775",339290
"92776",1071358
"92777",289253
"92778",400542
"92779",153082
"92780",19238
"92781",804000
"92782",15878660
"92783",0
"92784",0
"92785",55497
"92786",29727
"92787",0
"92788",0
"92789",41735
"92790",107808
"92791",0
"92792",192545
"92793",0
"92794",9358283
"92795",34797
"92796",244991
"92797",26536
"92798",949122
"92799",307580
"92800",22828
"92801",21525
"92802",8913517
"92803",1995411
"92804",1387284
"92805",24414115
"92806",2360040
"92807",622839
"92808",12997
"92809",11099394
"92810",100016
"92811",2089461
"92812",105131
"92813",8146
"92814",3001
"92815",0
"92816",63928
"92817",7473
"92818",76741
"92819",11714
"92820",88014
"92821",13337
"92822",1022890
"92823",42129
"92824",58375
"92825",1149909
"92826",817448
"92827",930294
"92828",56992
"92829",4949
"92830",1079172
"92831",71219
"92832",177856
"92833",19169
"92834",19047
"92835",5382
"92836",1407056
"92837",1779576
"92838",318222581
"92839",20020
"92840",420055
"92841",240971
"92842",0
"92843",12746
"92844",0
"92845",0
"92846",0
"92847",2626
"92848",564337
"92849",8325881
"92850",0
"92851",0
"92852",21679
"92853",0
"92854",52805
"92855",17139949
"92856",192755
"92857",68182
"92858",243031
"92859",0
"92860",0
"92861",836114
"92862",9466
"92863",128048
"92864",38839
"92865",1856306
"92866",580419
"92867",101155
"92868",1965383
"92869",0
"92870",11325074
"92871",13703
"92872",17143
"92873",108973
"92874",915063
"92875",16881
"92876",3953680
"92877",6169
"92878",383
"92879",1073
"92880",12607
"92881",48469
"92882",11803
"92883",225969
"92884",1856
"92885",1260594
"92886",76318
"92887",367518
"92888",124198
"92889",11384
"92890",11115
"92891",532615
"92892",583907
"92893",505071
"92894",37375
"92895",17489
"92896",537268
"92897",0
"92898",2115
"92899",484412
"92900",57445
"92901",67406
"92902",0
"92903",51886
"92904",194302
"92905",1007975
"92906",1938605
"92907",416854
"92908",980282
"92909",34109
"92910",5313764
"92911",162070
"92912",583933
"92913",865967
"92914",114586
"92915",338570
"92916",150485
"92917",532540
"92918",22265
"92919",931589
"92920",821218
"92921",0
"92922",0
"92923",0
"92924",14679
"92925",670807
"92926",284509
"92927",458513
"92928",3298
"92929",2762
"92930",35995
"92931",4945
"92932",46788
"92933",50388
"92934",157262
"92935",22543
"92936",67968
"92937",3136
"92938",46805
"92939",57610
"92940",5459
"92941",22252
"92942",6516
"92943",94356
"92944",508
"92945",17329
"92946",10381
"92947",4541
"92948",6537
"92949",10987
"92950",19844
"92951",12349
"92952",12892
"92953",2240
"92954",2943
"92955",13194
"92956",3306
"92957",4132
"92958",8214
"92959",7570
"92960",12100
"92961",13269
"92962",11797
"92963",9207
"92964",7134
"92965",20752
"92966",6609
"92967",97273
"92968",53074
"92969",49361
"92970",3140
"92971",26897
"92972",433967
"92973",8088
"92974",12137
"92975",22413
"92976",16941
"92977",32496
"92978",322184
"92979",14205
"92980",4058
"92981",88044
"92982",32627
"92983",44391
"92984",17631
"92985",2915
"92986",7352
"92987",363552
"92988",20690
"92989",56549
"92990",21286
"92991",33582
"92992",44940
"92993",11007
"92994",66302
"92995",14399
"92996",44722
"92997",212256
"92998",153784
"92999",40086
"93000",12627
"93001",1433840
"93002",49673
"93003",4895
"93004",34722
"93005",33522
"93006",38203
"93007",30105
"93008",42580
"93009",54180
"93010",17964
"93011",10534
"93012",15419
"93013",36408
"93014",29063
"93015",10110
"93016",29233
"93017",25627
"93018",8248
"93019",4692
"93020",1209
"93021",14112
"93022",9751
"93023",243575
"93024",5206732
"93025",6529
"93026",869992
"93027",4154
"93028",4848
"93029",3128
"93030",89176
"93031",106939
"93032",2457160
"93033",79593
"93034",124346
"93035",351
"93036",118898
"93037",508825
"93038",14274
"93039",711401
"93040",5974521
"93041",321174
"93042",150637
"93043",29096
"93044",109760
"93045",577629
"93046",463435
"93047",543666
"93048",10088760
"93049",2613687
"93050",7089689
"93051",7600680
"93052",209006
"93053",2302058
"93054",3518148
"93055",3763133
"93056",7455
"93057",7355
"93058",7600
"93059",7095
"93060",7038
"93061",1023870
"93062",6834
"93063",6986
"93064",80747
"93065",13282
"93066",7068
"93067",1036578
"93068",38879
"93069",22200
"93070",13881
"93071",262758
"93072",6018
"93073",71156908
"93074",1078
"93075",52836037
"93076",1749314
"93077",22315330
"93078",386203
"93079",5699750
"93080",1086
"93081",14492788
"93082",249367
"93083",34641
"93084",35548
"93085",3396924
"93086",1597
"93087",1218969
"93088",2658345
"93089",101642
"93090",3526516
"93091",2021002
"93092",2079982
"93093",16264625
"93094",25704
"93095",11961
"93096",42904
"93097",6952137
"93098",13623207
"93099",13654
"93100",5852116
"93101",5312254
"93102",6653804
"93103",64677
"93104",3527344
"93105",10433070
"93106",747313
"93107",6488
"93108",14455
"93109",47909
"93110",5747
"93111",4630
"93112",1190800
"93113",33610520
"93114",1384743
"93115",3556996
"93116",1221743
"93117",1470887
"93118",6350
"93119",44596
"93120",964630
"93121",964786
"93122",60245052
"93123",3178541
"93124",2171047
"93125",9603988
"93126",1409
"93127",10506591
"93128",24301574
"93129",45540619
"93130",5010142
"93131",5538089
"93132",2807
"93133",60480462
"93134",254792
"93135",2589850
"93136",5816752
"93137",32311977
"93138",7868525
"93139",560857
"93140",31649
"93141",4568989
"93142",118624124
"93143",634937
"93144",1870469
"93145",2658899
"93146",32149
"93147",228697
"93148",601418
"93149",44545
"93150",73053
"93151",594155
"93152",370865
"93153",663116
"93154",2490473
"93155",1044
"93156",616089
"93157",1558329
"93158",21781
"93159",4307879
"93160",23698
"93161",8074920
"93162",66501
"93163",151699
"93164",760624
"93165",10069402
"93166",1398076
"93167",2093684
"93168",7372
"93169",196192
"93170",3900774
"93171",3633030
"93172",12459950
"93173",582416
"93174",3757856
"93175",26739090
"93176",3138
"93177",43883734
"93178",5466
"93179",54716279
"93180",532368
"93181",123171
"93182",5284215
"93183",298929
"93184",2455247
"93185",14335708
"93186",142412
"93187",2283
"93188",363729
"93189",31026
"93190",3864481
"93191",17750
"93192",11713313
"93193",5282135
"93194",3441
"93195",15126
"93196",3231484
"93197",45651
"93198",32001
"93199",1723
"93200",1971643
"93201",873086
"93202",1417502
"93203",37843
"93204",2437611
"93205",3113
"93206",17367
"93207",1601
"93208",10539
"93209",2623779
"93210",2471040
"93211",12042
"93212",967676
"93213",11495
"93214",10744
"93215",12226
"93216",12262
"93217",4606149
"93218",14749
"93219",5310173
"93220",4592015
"93221",1202
"93222",2635603
"93223",2652729
"93224",5294477
"93225",1780568
"93226",11163207
"93227",31851929
"93228",2329851
"93229",374
"93230",1632863
"93231",862976
"93232",5648060
"93233",4438008
"93234",2996732
"93235",2617460
"93236",2600142
"93237",2574346
"93238",2642031
"93239",873363
"93240",2242881
"93241",7358
"93242",5360269
"93243",5202154
"93244",7880067
"93245",3227505
"93246",576
"93247",1390783
"93248",1193784
"93249",519
"93250",982722
"93251",7820334
"93252",227568
"93253",5221133
"93254",1708612
"93255",2321591
"93256",153948
"93257",1497930
"93258",3781510
"93259",42938
"93260",5144961
"93261",147726
"93262",6242857
"93263",17700
"93264",125962
"93265",5452853
"93266",9032392
"93267",1035263
"93268",18132773
"93269",276907
"93270",92664
"93271",2037328
"93272",1990582
"93273",2794093
"93274",222279
"93275",1952518
"93276",3182241
"93277",305
"93278",3791680
"93279",5232997
"93280",161594
"93281",2501617
"93282",10802
"93283",3817921
"93284",3120765
"93285",533938
"93286",528148
"93287",7762191
"93288",27574
"93289",462555
"93290",28939
"93291",319364
"93292",1316115
"93293",1610117
"93294",37668
"93295",6029200
"93296",1335
"93297",1564709
"93298",2956610
"93299",12101
"93300",148454
"93301",314892
"93302",0
"93303",157500
"93304",19176
"93305",3008844
"93306",814388
"93307",297928
"93308",10014
"93309",102187
"93310",189567
"93311",1048196
"93312",111641
"93313",62897
"93314",1151
"93315",37918740
"93316",14067
"93317",4456062
"93318",1909684
"93319",1042838
"93320",7172598
"93321",187824
"93322",162226
"93323",925572
"93324",2412167
"93325",793227
"93326",1376447
"93327",0
"93328",0
"93329",189305
"93330",0
"93331",6276147
"93332",522719
"93333",72645
"93334",10641
"93335",13737
"93336",8582
"93337",19083
"93338",100821
"93339",4430
"93340",10736
"93341",2521
"93342",3083
"93343",19851
"93344",1677
"93345",2053
"93346",6793
"93347",15395
"93348",27009
"93349",10116
"93350",11899854
"93351",3876027
"93352",944190
"93353",12244727
"93354",30691417
"93355",2094481
"93356",215666
"93357",535421
"93358",15069
"93359",3998105
"93360",341850
"93361",277486
"93362",11918130
"93363",6491295
"93364",48316
"93365",881115
"93366",9347
"93367",15435
"93368",47804
"93369",8216
"93370",2389174
"93371",5108
"93372",696340
"93373",3817799
"93374",24676
"93375",466187
"93376",5539
"93377",2199662
"93378",11605738
"93379",1617
"93380",699808
"93381",613813
"93382",2605376
"93383",985470
"93384",1014279
"93385",661871
"93386",8710
"93387",12376
"93388",456792
"93389",2860481
"93390",462298
"93391",1117745
"93392",15164
"93393",5893
"93394",12034
"93395",353727
"93396",126339
"93397",695
"93398",5696
"93399",9809
"93400",119366
"93401",3694411
"93402",17081
"93403",1217810
"93404",13323
"93405",1574660
"93406",498544
"93407",25039
"93408",1016513
"93409",2710
"93410",1302929
"93411",54349
"93412",57622
"93413",339121
"93414",195938
"93415",319800
"93416",29891
"93417",477063
"93418",3930783
"93419",97106
"93420",72230
"93421",7106
"93422",4076209
"93423",17836
"93424",749719
"93425",6497
"93426",185806
"93427",11060
"93428",2784
"93429",136353
"93430",40101
"93431",766847
"93432",47358
"93433",6294
"93434",62437
"93435",83237
"93436",167809
"93437",31078
"93438",854675
"93439",26974
"93440",10240
"93441",1890
"93442",118386
"93443",20811
"93444",82632
"93445",54740
"93446",0
"93447",41407
"93448",115158
"93449",0
"93450",75133
"93451",0
"93452",1630
"93453",97784
"93454",5674
"93455",5029
"93456",35689
"93457",102279
"93458",255202
"93459",87871
"93460",169729
"93461",307
"93462",64497
"93463",738348
"93464",482268
"93465",12774
"93466",2093
"93467",71207
"93468",2466
"93469",538389
"93470",132602
"93471",149811
"93472",334727
"93473",5242
"93474",6348
"93475",2954
"93476",3988101
"93477",10852337
"93478",1782626
"93479",506021
"93480",165351
"93481",525009
"93482",69104436
"93483",680513
"93484",460959
"93485",10517
"93486",42378
"93487",1758
"93488",6871
"93489",783744
"93490",180496
"93491",1025084
"93492",7753
"93493",7408
"93494",7481
"93495",7608
"93496",7388
"93497",164496
"93498",13536
"93499",7109048
"93500",39189
"93501",26094780
"93502",212875
"93503",6468167
"93504",18398
"93505",7830
"93506",6484141
"93507",7993
"93508",8193
"93509",29861
"93510",30612545
"93511",322729
"93512",5443526
"93513",316926
"93514",2627661
"93515",115890
"93516",31216665
"93517",0
"93518",628831
"93519",530795
"93520",9246093
"93521",171227
"93522",110044
"93523",109721
"93524",2101458
"93525",4059164
"93526",5902773
"93527",304798
"93528",1758799
"93529",24944
"93530",1413306
"93531",2771836
"93532",15287
"93533",25420
"93534",6582
"93535",1798142
"93536",5615893
"93537",9610875
"93538",1341768
"93539",7227
"93540",41100
"93541",201327
"93542",51660
"93543",600447
"93544",599
"93545",6313
"93546",7655
"93547",549564
"93548",4303874
"93549",34998
"93550",6704660
"93551",602091
"93552",1031750
"93553",1072345
"93554",20718316
"93555",137806
"93556",271386
"93557",440228
"93558",228524
"93559",388902
"93560",5297750
"93561",23809549
"93562",87365
"93563",667217
"93564",32178
"93565",61904
"93566",16407
"93567",2197505
"93568",7067083
"93569",244125
"93570",74192889
"93571",8641
"93572",48088
"93573",1209862
"93574",12881
"93575",17311
"93576",1247
"93577",1348
"93578",268407
"93579",48565
"93580",14552498
"93581",235448
"93582",160988
